0,445,702,1
1,445,702,1
2,445,702,1
3,445,702,1
4,445,702,1
5,445,702,1
6,445,702,1
7,445,702,1
8,445,702,1
9,445,702,1
10,445,702,1
11,445,702,1
12,445,702,1
13,445,702,1
14,445,702,1
15,445,702,1
16,445,702,1
17,445,702,1
18,445,702,1
19,445,702,1
20,445,702,1
21,445,702,1
22,445,702,1
23,445,702,1
24,445,702,1
25,445,702,1
26,445,702,1
27,445,702,1
28,445,702,1
29,445,702,1
30,445,702,1
31,445,702,1
32,445,702,1
33,445,702,1
34,445,702,1
35,445,702,1
36,445,702,1
37,445,702,1
38,445,702,1
39,445,702,1
40,445,702,1
41,445,702,1
42,445,702,1
43,445,702,1
44,445,702,1
45,445,702,1
46,445,702,1
47,445,702,1
48,445,702,1
49,445,702,1
50,445,702,1
51,445,702,1
52,445,702,1
53,445,702,1
54,445,702,1
55,445,702,1
56,445,702,1
57,445,702,1
58,445,702,1
59,445,702,1
60,445,702,1
61,445,702,1
62,445,702,1
63,445,702,1
64,445,702,1
65,445,702,1
66,445,702,1
67,445,702,1
68,445,702,1
69,445,702,1
70,445,702,1
71,445,702,1
72,445,702,1
73,445,702,1
74,445,702,1
75,445,702,1
76,445,702,1
77,445,702,1
78,445,702,1
79,445,702,1
80,445,702,1
81,445,702,1
82,445,702,1
83,445,702,1
84,445,702,1
85,445,702,1
86,445,702,1
87,445,702,1
88,445,702,1
89,445,702,1
90,445,702,1
91,445,702,1
92,445,702,1
93,445,702,1
94,445,702,1
95,445,702,1
96,445,702,1
97,445,702,1
98,445,702,1
99,445,702,1
100,445,702,1
101,445,702,1
102,445,702,1
103,445,702,1
104,445,702,1
105,445,702,1
106,445,702,1
107,445,702,1
108,445,702,1
109,445,702,1
110,445,702,1
111,445,702,1
112,445,702,1
113,445,702,1
114,445,702,1
115,445,702,1
116,445,702,1
117,445,702,1
118,445,702,1
119,445,702,1
120,445,702,1
121,445,702,1
122,445,702,1
123,445,702,1
124,445,702,1
125,445,702,1
126,445,702,1
127,445,702,1
128,445,702,1
129,445,702,1
130,445,702,1
131,445,702,1
132,445,702,1
133,445,702,1
134,445,702,1
135,445,702,1
136,445,702,1
137,445,702,1
138,445,702,1
139,445,702,1
140,445,702,1
141,445,702,1
142,445,702,1
143,445,702,1
144,445,702,1
145,445,702,1
146,445,702,1
147,445,702,1
148,445,702,1
149,445,702,1
150,445,702,1
151,445,702,1
152,445,702,1
153,445,702,1
154,445,702,1
155,445,702,1
156,445,702,1
157,445,702,1
158,445,702,1
159,445,702,1
160,445,702,1
161,445,702,1
162,445,702,1
163,445,702,1
164,445,702,1
165,445,702,1
166,445,702,1
167,445,702,1
168,445,702,1
169,445,702,1
170,445,702,1
171,445,702,1
172,445,702,1
173,445,702,1
174,445,702,1
175,445,702,1
176,445,702,1
177,445,702,1
178,445,702,1
179,445,702,1
180,445,702,1
181,445,702,1
182,445,702,1
183,445,702,1
184,445,702,1
185,445,702,1
186,445,702,1
187,445,702,1
188,445,702,1
189,445,702,1
190,445,702,1
191,445,702,1
192,445,702,1
193,445,702,1
194,445,702,1
195,445,702,1
196,445,702,1
197,445,702,1
198,445,702,1
199,445,702,1
200,445,702,1
201,445,702,1
202,445,702,1
203,445,702,1
204,445,702,1
205,445,702,1
206,445,702,1
207,445,702,1
208,445,702,1
209,445,702,1
210,445,702,1
211,445,702,1
212,445,702,1
213,445,702,1
214,445,702,1
215,445,702,1
216,445,702,1
217,445,702,1
218,445,702,1
219,445,702,1
220,445,702,1
221,445,702,1
222,445,702,1
223,445,702,1
224,445,702,1
225,445,702,1
226,445,702,1
227,445,702,1
228,445,702,1
229,445,702,1
230,445,702,1
231,445,702,1
232,445,702,1
233,445,702,1
234,445,702,1
235,445,702,1
236,445,702,1
237,445,702,1
238,445,702,1
239,445,702,1
240,445,702,1
241,445,702,1
242,445,702,1
243,445,702,1
244,445,702,1
245,445,702,1
246,445,702,1
247,445,702,1
248,445,702,1
249,445,702,1
250,445,702,1
251,445,702,1
252,445,702,1
253,445,702,1
254,445,702,1
255,445,702,1
256,445,702,1
257,445,702,1
258,445,702,1
259,445,702,1
260,445,702,1
261,445,702,1
262,445,702,1
263,445,702,1
264,445,702,1
265,445,702,1
266,445,702,1
267,445,702,1
268,445,702,1
