0,1463,939,1
1,1463,939,1
2,1463,939,1
3,1463,939,1
4,1463,939,1
5,1463,939,1
6,1463,939,1
7,1463,939,1
8,1463,939,1
9,1463,939,1
10,1463,939,1
11,1463,939,1
12,1463,939,1
13,1463,939,1
14,1463,939,1
15,1463,939,1
16,1463,939,1
17,1463,939,1
18,1463,939,1
19,1463,939,1
20,1463,939,1
21,1463,939,1
22,1463,939,1
23,1463,939,1
24,1463,939,1
25,1463,939,1
26,1463,939,1
27,1463,939,1
28,1463,939,1
29,1463,939,1
30,1463,939,1
31,1463,939,1
32,1463,939,1
33,1463,939,1
34,1463,939,1
35,1463,939,1
36,1463,939,1
37,1463,939,1
38,1463,939,1
39,1463,939,1
40,1463,939,1
41,1463,933,1
42,1463,933,1
43,1463,933,1
44,1463,933,1
45,1463,933,1
46,1463,933,1
47,1463,933,1
48,1463,933,1
49,1463,933,1
50,1463,933,1
51,1463,933,1
52,1463,933,1
53,1463,933,1
54,1463,933,1
55,1463,933,1
56,1463,933,1
57,1463,933,1
58,1463,933,1
59,1463,933,1
60,1463,933,1
61,1463,933,1
62,1463,933,1
63,1463,933,1
64,1463,933,1
65,1463,933,1
66,1463,933,1
67,1463,933,1
68,1463,933,1
69,1463,933,1
70,1463,933,1
71,1463,933,1
72,1463,933,1
73,1463,933,1
74,1463,933,1
75,1463,933,1
76,1463,933,1
77,1463,933,1
78,1463,933,1
79,1463,933,1
80,1463,933,1
81,1463,933,1
82,1463,933,1
83,1463,933,1
84,1463,933,1
85,1463,933,1
86,1463,933,1
87,1463,933,1
88,1463,933,1
89,1463,933,1
90,1463,933,1
91,1463,933,1
92,1463,933,1
93,1463,933,1
94,1463,933,1
95,1463,933,1
96,1463,933,1
97,1463,933,1
98,1463,933,1
99,1463,933,1
100,1463,933,1
101,1463,933,1
102,1463,933,1
103,1463,933,1
104,1463,933,1
105,1463,933,1
106,1463,933,1
107,1463,933,1
108,1463,933,1
109,1463,933,1
110,1463,933,1
111,1463,933,1
112,1463,933,1
113,1463,933,1
114,1463,933,1
115,1463,933,1
116,1463,933,1
117,1463,933,1
118,1463,933,1
119,1463,933,1
120,1463,933,1
121,1463,933,1
122,1463,933,1
123,1463,933,1
124,1463,933,1
125,1463,933,1
126,1463,933,1
127,1463,933,1
128,1463,933,1
129,1463,933,1
130,1463,933,1
131,1463,933,1
132,1463,933,1
133,1463,933,1
134,1463,933,1
135,1463,933,1
136,1463,933,1
137,1463,933,1
138,1463,933,1
139,1463,933,1
140,1463,933,1
141,1463,933,1
142,1463,933,1
143,1463,933,1
144,1463,933,1
145,1463,933,1
146,1463,933,1
147,1463,933,1
148,1463,933,1
149,1463,933,1
150,1463,933,1
151,1463,933,1
152,1463,933,1
153,1463,933,1
154,1463,933,1
155,1463,933,1
156,1463,933,1
157,1463,933,1
158,1463,933,1
159,1463,933,1
160,1463,933,1
161,1463,933,1
162,1463,933,1
163,1463,933,1
164,1463,933,1
165,1463,933,1
166,1463,933,1
167,1463,933,1
168,1463,933,1
169,1463,933,1
170,1463,933,1
171,1463,933,1
172,1463,933,1
173,1463,933,1
174,1463,933,1
175,1463,933,1
176,1463,933,1
177,1463,933,1
178,1463,933,1
179,1463,933,1
180,1463,933,1
181,1463,933,1
182,1463,933,1
183,1463,933,1
184,1463,933,1
185,1463,933,1
186,1463,933,1
187,1463,933,1
188,1463,933,1
189,1463,933,1
190,1463,933,1
191,1463,933,1
192,1463,933,1
193,1463,933,1
194,1463,933,1
195,1463,933,1
196,1463,933,1
197,1463,933,1
198,1463,933,1
199,1463,933,1
200,1463,933,1
201,1463,933,1
202,1463,933,1
203,1463,933,1
204,1463,933,1
