event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
14451360589,true,2008-03-12 21:00:00.000,-71.3545,42.3935,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360590,true,2008-03-12 22:00:00.000,-71.22733,42.34767,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360591,true,2008-03-12 23:00:00.000,-70.97067,42.29017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360592,true,2008-03-13 14:00:00.000,-70.97,42.29083,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360593,true,2008-03-13 16:00:00.000,-70.9835,42.26717,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360594,true,2008-03-13 18:00:00.000,-70.97133,42.29,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360595,true,2008-03-13 21:00:00.000,-70.9715,42.29017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360596,true,2008-03-13 22:00:00.000,-70.97067,42.29017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360597,true,2008-03-13 23:00:00.000,-70.97067,42.29,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360598,true,2008-03-14 14:00:00.000,-70.98833,42.26967,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360599,true,2008-03-14 16:00:00.000,-70.9855,42.27117,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360600,true,2008-03-14 18:00:00.000,-70.9835,42.26733,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360601,true,2008-03-14 21:00:00.000,-70.988,42.25283,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360602,true,2008-03-14 22:00:00.000,-70.97833,42.25733,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360603,true,2008-03-14 23:00:00.000,-70.97133,42.2905,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360604,true,2008-03-15 14:00:00.000,-70.97117,42.29017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360605,true,2008-03-15 16:00:00.000,-70.9885,42.26967,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360606,true,2008-03-15 18:00:00.000,-71.10883,42.006,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360607,true,2008-03-15 21:00:00.000,-71.137,42.13433,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360608,true,2008-03-15 22:00:00.000,-71.13783,42.13467,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360609,true,2008-03-15 23:00:00.000,-70.97133,42.2905,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360610,true,2008-03-16 14:00:00.000,-70.996,42.26667,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360611,true,2008-03-16 16:00:00.000,-70.98867,42.27017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360612,true,2008-03-16 18:00:00.000,-71.00033,42.243,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360613,true,2008-03-16 21:00:00.000,-71.21667,42.17783,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360614,true,2008-03-16 22:00:00.000,-71.32867,42.15367,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360615,true,2008-03-16 23:00:00.000,-71.237,42.18383,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360616,true,2008-03-17 14:00:00.000,-71.403,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360617,true,2008-03-17 16:00:00.000,-71.4035,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360618,true,2008-03-17 18:00:00.000,-70.9805,42.27067,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360619,true,2008-03-17 21:00:00.000,-70.97117,42.29,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360620,true,2008-03-17 22:00:00.000,-70.97133,42.29017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360621,true,2008-03-17 23:00:00.000,-70.97133,42.29017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360622,true,2008-03-18 14:00:00.000,-71.40333,42.15217,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360623,true,2008-03-18 16:00:00.000,-71.28983,42.19367,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360624,true,2008-03-18 18:00:00.000,-70.98417,42.26517,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360625,true,2008-03-18 21:00:00.000,-70.9835,42.26733,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360626,true,2008-03-18 22:00:00.000,-70.9715,42.29033,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360627,true,2008-03-18 23:00:00.000,-70.9715,42.29033,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360628,true,2008-03-19 14:00:00.000,-71.4,42.14983,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360629,true,2008-03-19 16:00:00.000,-71.40067,42.15,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360630,true,2008-03-19 18:00:00.000,-71.40017,42.14983,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360631,true,2008-03-19 21:00:00.000,-71.40367,42.1525,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360632,true,2008-03-19 22:00:00.000,-71.23783,42.17967,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360633,true,2008-03-19 23:00:00.000,-71.2375,42.1805,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360634,true,2008-03-20 14:00:00.000,-71.40333,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360635,true,2008-03-20 16:00:00.000,-71.4035,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360636,true,2008-03-20 18:00:00.000,-71.4035,42.152,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360637,true,2008-03-20 21:00:00.000,-70.96967,42.29,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360638,true,2008-03-20 22:00:00.000,-70.971,42.29,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360639,true,2008-03-20 23:00:00.000,-70.97117,42.29017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360640,true,2008-03-21 14:00:00.000,-71.40067,42.14817,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360641,true,2008-03-21 16:00:00.000,-71.40317,42.15167,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360642,true,2008-03-21 18:00:00.000,-71.40333,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360643,true,2008-03-21 21:00:00.000,-70.97233,42.28583,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360644,true,2008-03-21 22:00:00.000,-70.971,42.29,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360645,true,2008-03-21 23:00:00.000,-70.97083,42.29,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360646,true,2008-03-22 14:00:00.000,-71.403,42.152,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360647,true,2008-03-22 16:00:00.000,-71.40333,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360648,true,2008-03-22 18:00:00.000,-71.40317,42.15167,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360649,true,2008-03-22 21:00:00.000,-70.97867,42.27317,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360650,true,2008-03-22 22:00:00.000,-70.97117,42.29,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360651,true,2008-03-22 23:00:00.000,-70.97133,42.28983,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360652,true,2008-03-23 14:00:00.000,-71.40333,42.15167,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360653,true,2008-03-23 16:00:00.000,-71.40317,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360654,true,2008-03-23 18:00:00.000,-71.05467,42.27683,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360655,true,2008-03-23 21:00:00.000,-70.97433,42.26367,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360656,true,2008-03-23 22:00:00.000,-70.983,42.2675,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360657,true,2008-03-23 23:00:00.000,-70.9715,42.29033,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360658,true,2008-03-24 14:00:00.000,-71.40017,42.14917,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360659,true,2008-03-24 16:00:00.000,-71.4035,42.15167,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360660,true,2008-03-24 18:00:00.000,-71.4035,42.15167,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360661,true,2008-03-24 21:00:00.000,-70.9715,42.29017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360662,true,2008-03-24 22:00:00.000,-70.97133,42.29,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360663,true,2008-03-24 23:00:00.000,-70.9715,42.29,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360664,true,2008-03-25 14:00:00.000,-71.403,42.15167,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360665,true,2008-03-25 16:00:00.000,-71.40317,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360666,true,2008-03-25 18:00:00.000,-71.401,42.15167,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360667,true,2008-03-25 21:00:00.000,-70.99333,42.28417,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360668,true,2008-03-25 22:00:00.000,-70.9715,42.29,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360669,true,2008-03-25 23:00:00.000,-70.971,42.2905,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360670,true,2008-03-26 14:00:00.000,-71.269,42.1545,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360671,true,2008-03-26 16:00:00.000,-71.40333,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360672,true,2008-03-26 18:00:00.000,-71.40333,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360673,true,2008-03-26 21:00:00.000,-70.971,42.29033,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360674,true,2008-03-26 22:00:00.000,-70.971,42.29033,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360675,true,2008-03-26 23:00:00.000,-70.971,42.2905,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360676,true,2008-03-27 14:00:00.000,-71.30567,42.1795,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360677,true,2008-03-27 16:00:00.000,-71.23733,42.18383,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360678,true,2008-03-27 18:00:00.000,-71.19767,42.19083,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360679,true,2008-03-27 21:00:00.000,-71.19767,42.19083,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360680,true,2008-03-27 22:00:00.000,-70.98117,42.28517,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360681,true,2008-03-27 23:00:00.000,-70.95767,42.30733,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360682,true,2008-03-28 14:00:00.000,-71.40317,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360683,true,2008-03-28 16:00:00.000,-71.40333,42.15167,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360684,true,2008-03-28 18:00:00.000,-71.40333,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360685,true,2008-03-28 21:00:00.000,-71.40317,42.15183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360686,true,2008-03-28 22:00:00.000,-71.19783,42.19117,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360687,true,2008-03-28 23:00:00.000,-70.91,42.3275,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360688,true,2008-03-29 14:00:00.000,-71.38017,42.12983,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360689,true,2008-03-29 16:00:00.000,-71.01067,42.30783,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360690,true,2008-03-29 18:00:00.000,-70.89533,42.3415,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360691,true,2008-03-29 21:00:00.000,-70.89267,42.35217,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360692,true,2008-03-29 22:00:00.000,-70.89133,42.35233,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360693,true,2008-03-29 23:00:00.000,-70.894,42.35117,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360694,true,2008-03-30 14:00:00.000,-71.40183,42.14917,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360695,true,2008-03-30 16:00:00.000,-71.22617,42.26233,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360696,true,2008-03-30 18:00:00.000,-71.001,42.29867,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360697,true,2008-03-30 21:00:00.000,-70.9365,42.3265,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360698,true,2008-03-30 22:00:00.000,-70.89433,42.34483,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360699,true,2008-03-30 23:00:00.000,-70.89383,42.35117,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360700,true,2008-03-31 14:00:00.000,-71.403,42.1515,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360701,true,2008-03-31 16:00:00.000,-71.40067,42.14967,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360702,true,2008-03-31 18:00:00.000,-71.424,42.18933,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360703,true,2008-03-31 21:00:00.000,-71.4005,42.15017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360704,true,2008-03-31 22:00:00.000,-71.40333,42.15167,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360705,true,2008-03-31 23:00:00.000,-71.23383,42.18033,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360706,true,2008-04-01 00:00:00.000,-70.93017,42.323,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360707,true,2008-04-01 13:00:00.000,-70.93483,42.32633,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360708,true,2008-04-01 15:00:00.000,-70.94417,42.33133,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360709,true,2008-04-01 17:00:00.000,-71.14667,42.51333,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360710,true,2008-04-01 20:00:00.000,-71.2345,42.64317,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360711,true,2008-04-01 22:00:00.000,-70.627,42.97617,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360712,true,2008-04-02 00:00:00.000,-70.60783,42.98333,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360713,true,2008-04-02 15:00:00.000,-70.61117,42.9825,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360714,true,2008-04-02 17:00:00.000,-70.61133,42.98267,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360715,true,2008-04-02 20:00:00.000,-70.614,42.985,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360716,true,2008-04-02 22:00:00.000,-70.60817,42.9815,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360717,true,2008-04-03 00:00:00.000,-70.6115,42.9905,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360718,true,2008-04-03 13:00:00.000,-71.00483,42.851,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360719,true,2008-04-03 15:00:00.000,-70.98783,43.21467,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360720,true,2008-04-03 17:00:00.000,-70.958,43.24217,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360721,true,2008-04-03 20:00:00.000,-70.918,43.24217,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360722,true,2008-04-03 22:00:00.000,-70.42833,43.35483,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360723,true,2008-04-04 00:00:00.000,-70.43217,43.35483,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360724,true,2008-04-04 13:00:00.000,-67.77783,44.6225,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360725,true,2008-04-04 15:00:00.000,-67.39467,44.83717,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360726,true,2008-04-04 17:00:00.000,-66.63817,45.22083,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360727,true,2008-04-04 20:00:00.000,-65.07133,45.962,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360728,true,2008-04-04 22:00:00.000,-64.901,46.09,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360729,true,2008-04-05 00:00:00.000,-64.77033,46.084,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360730,true,2008-04-05 13:00:00.000,-64.90117,46.08917,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360731,true,2008-04-05 15:00:00.000,-64.89533,46.09017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360732,true,2008-04-05 17:00:00.000,-64.902,46.08967,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360733,true,2008-04-05 20:00:00.000,-64.87817,46.04833,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360734,true,2008-04-05 22:00:00.000,-64.866,46.0475,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360735,true,2008-04-06 00:00:00.000,-64.80067,46.0695,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360736,true,2008-04-06 13:00:00.000,-64.88933,46.09183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360737,true,2008-04-06 15:00:00.000,-64.89,46.092,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360738,true,2008-04-06 17:00:00.000,-64.89,46.09183,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360739,true,2008-04-06 20:00:00.000,-64.88983,46.0915,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360740,true,2008-04-06 22:00:00.000,-64.82517,46.06267,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360741,true,2008-04-07 00:00:00.000,-64.8055,46.06933,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360742,true,2008-04-07 13:00:00.000,-64.89983,46.09017,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360743,true,2008-04-07 15:00:00.000,-64.90183,46.08983,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360744,true,2008-04-07 17:00:00.000,-64.89983,46.093,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360745,true,2008-04-07 20:00:00.000,-64.89867,46.09367,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360746,true,2008-04-07 22:00:00.000,-64.833,46.06917,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360747,true,2008-04-08 00:00:00.000,-64.76283,46.08633,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360748,true,2008-04-08 13:00:00.000,-64.90033,46.09367,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360749,true,2008-04-08 15:00:00.000,-64.897,46.08933,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360750,true,2008-04-08 17:00:00.000,-64.90117,46.09,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360751,true,2008-04-08 20:00:00.000,-64.89633,46.09,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360752,true,2008-04-08 22:00:00.000,-64.80567,46.06883,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360753,true,2008-04-09 00:00:00.000,-64.81083,46.068,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360754,true,2008-04-09 13:00:00.000,-64.9005,46.09367,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360755,true,2008-04-09 15:00:00.000,-64.901,46.09,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360756,true,2008-04-09 17:00:00.000,-64.87783,46.05317,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360757,true,2008-04-09 20:00:00.000,-64.61317,46.22383,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
14451360758,true,2008-04-09 22:00:00.000,-64.55383,46.22083,"gps","Larus argentatus","80149","80149","Herring Gulls (Larus Argentatus); Clark; Massachussets, United States"
